,AGNO,RBD,COD_REG_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,ESTADO_ESTAB,COD_ENSE2,PROM_ASIS_APR_HOM,PROM_ASIS_APR_MUJ,PROM_ASIS_REP_HOM,PROM_ASIS_REP_MUJ,PROM_ASIS
15078,2018,1260,5,3,2,0,1,5,"99,5423728813559","99,1525423728814","97,25","98,5","99,2661290322581"
15079,2018,1261,5,2,1,0,1,2,"85,5",87,"69,6", ,"83,8285714285714"
15080,2018,1261,5,2,1,0,1,5,"87,75","84,6296296296296","59,8","47,5","81,3333333333333"
15081,2018,1261,5,2,1,0,1,7,84,"82,4","50,75", ,"81,7676767676768"
15082,2018,1261,5,2,1,0,1,7,"84,5555555555556","78,8181818181818",16,53,"80,7833333333333"
15083,2018,1262,5,5,4,0,1,7,"94,169133192389","93,2307692307692","75,6923076923077","88,5","93,8413145539906"
15084,2018,1263,5,2,1,0,1,2, ,"91,771676300578", ,"74,1333333333333","91,0387811634349"
15085,2018,1263,5,2,1,0,1,5, ,"90,1384615384615", ,"71,0555555555556","88,5258215962441"
15086,2018,1263,5,2,1,0,1,7, ,"85,8157894736842", , ,"85,8157894736842"
15087,2018,1264,5,2,1,0,1,2,"91,3103448275862","91,8913043478261","84,0625","77,5","89,9444444444444"
15088,2018,1264,5,2,1,0,1,5,"86,2","91,9166666666667","61,25", ,"80,96"
15089,2018,1264,5,2,1,0,1,7,"88,5625", ,72, ,"87,5882352941177"
15090,2018,1264,5,2,1,0,1,7, ,"93,4",71,"63,4","77,7272727272727"
15091,2018,1265,5,2,1,0,1,2,"89,8782608695652","90,8020833333333","62,8571428571429","62,3333333333333","88,6919642857143"
15092,2018,1266,5,2,1,0,1,2,"91,719298245614","89,3703703703704","54,6", ,"88,9213483146067"
15093,2018,1268,5,2,1,0,1,2,"92,0634648370497","91,7304964539007","82,1","85,7272727272727","91,761441090555"
15094,2018,1269,5,2,1,0,1,2,"93,3857142857143","93,125","84,1428571428571",92,"93,0043859649123"
15095,2018,1271,5,2,1,0,1,2,"91,7530120481928","90,6583333333333","71,125","87,3","90,6315789473684"
15096,2018,1273,5,2,1,1,1,2,"91,2941176470588","93,0769230769231",73, ,"91,4516129032258"
15097,2018,1274,5,2,1,0,1,2,"89,9615384615385","92,6666666666667","71,25","89,3333333333333","90,5722222222222"
15098,2018,1275,5,2,1,0,1,2,"91,4233576642336","90,5357142857143","85,6923076923077",83,"90,5858208955224"
15099,2018,1279,5,2,1,0,1,2,"91,5531914893617","90,7676767676768","71,375",92,"90,3712871287129"
15100,2018,1280,5,2,1,0,1,2,"87,6172839506173","86,5277777777778",66,79,"86,2981366459627"
15101,2018,1281,5,2,1,0,1,2,"95,8144329896907","97,4347826086957",87,97,"96,1496598639456"
15102,2018,1282,5,2,1,1,1,2,"95,4727272727273","92,2051282051282",69,71,"92,2058823529412"
15103,2018,1283,5,2,1,1,1,2,"87,2727272727273","89,2682926829268",39,78,"87,551724137931"
15104,2018,1285,5,2,1,1,1,2,"95,4179104477612","95,3658536585366",80, ,"95,256880733945"
15105,2018,1286,5,2,1,1,1,2,"93,4626865671642","92,3333333333333",86,91,"92,8709677419355"
15106,2018,1287,5,2,1,1,1,2,"94,2","94,3958333333333",93,95,"94,2644628099174"
15107,2018,1288,5,4,3,0,1,2,"94,9829787234043","94,7378277153558", , ,"94,8525896414343"
15108,2018,1288,5,4,3,0,1,5,"95,2","94,3307086614173", , ,"94,7438016528926"
15109,2018,1289,5,3,2,0,1,5,"94,8461538461538","93,2272727272727",77,70,"89,5645161290323"
15110,2018,1289,5,3,2,0,1,7,"94,037037037037",69,"51,4", ,"86,8181818181818"
15111,2018,1289,5,3,2,0,1,7,"90,3","88,2727272727273", ,"70,5",88
15112,2018,1289,5,3,2,0,1,7,"92,3888888888889","94,1428571428571",84,"78,5","91,469696969697"
15113,2018,1290,5,3,2,0,1,2, ,"96,8827361563518", ,"93,6666666666667","96,8516129032258"
15114,2018,1290,5,3,2,0,1,5, ,"96,4170854271357", , ,"96,4170854271357"
15115,2018,1291,5,3,2,0,1,2,"97,0714285714286","97,1111111111111","93,625","96,5","96,9896907216495"
15116,2018,1291,5,3,2,0,1,5,"95,4444444444444","96,3733333333333","82,5",78,"95,6312056737589"
15117,2018,1292,5,3,2,0,1,2,"95,5260416666667","95,4397905759162",98, ,"95,4895833333333"
15118,2018,1294,5,3,2,0,1,2,"96,7382550335571","96,8791946308725","94,9090909090909","91,6","96,6592356687898"
15119,2018,1294,5,3,2,0,1,5,"97,54","96,4744525547445","92,875","96,8","96,792"
15120,2018,1300,5,5,4,0,1,5,"90,5076923076923","88,6486486486486","82,7272727272727",57,"87,6358974358974"
15121,2018,1300,5,5,4,0,1,7,"88,8536585365854","87,2948717948718",64,63,"87,4297520661157"
15122,2018,1300,5,5,4,0,1,7,"91,378640776699","88,5135135135135","80,2727272727273",62,"89,4550264550265"
15123,2018,1301,5,2,1,0,1,2,"91,4504504504504","92,2758620689655","86,4285714285714","78,5","91,5024154589372"
15124,2018,1301,5,2,1,0,1,5,"89,4878048780488","88,1428571428571","75,25","81,6","87,4090909090909"
15125,2018,1301,5,2,1,0,1,7,"87,9090909090909","82,6363636363636", ,75,"84,8260869565217"
15126,2018,1301,5,2,1,0,1,7,"91,6111111111111","87,5", , ,"90,8636363636364"
15127,2018,1302,5,2,1,0,1,2,"94,2444444444444","94,2222222222222",69,90,"93,3473684210526"
15128,2018,1302,5,2,1,0,1,5,"91,9166666666667","89,125","49,6666666666667", ,"87,9302325581395"
15129,2018,1304,5,2,1,1,1,2,94,"94,9677419354839","92,5", ,"94,3913043478261"
15130,2018,1305,5,2,1,1,1,2,"94,2045454545455","95,4473684210526","87,5",82,"94,3139534883721"
15131,2018,1307,5,2,1,1,1,2,"93,7361111111111","94,2352941176471", , ,"93,9430894308943"
15132,2018,1308,5,2,1,1,1,2,97,97, ,90,"96,6111111111111"
15133,2018,1309,5,2,1,1,1,2,"96,4705882352941",98,99,83,"96,7096774193548"
15134,2018,1310,5,2,1,1,1,2,95,"95,1428571428571","91,5","96,5","94,9824561403509"
15135,2018,1311,5,3,2,0,1,2,"95,2937062937063","95,0994152046784","94,3333333333333",91,"95,1666666666667"
15136,2018,1312,5,2,1,0,1,2,"95,52","95,4871794871795",97, ,"95,5222222222222"
15137,2018,1313,5,2,1,1,1,2,"96,6153846153846","97,7547169811321",99, ,"97,4"
15138,2018,1316,5,3,2,0,1,2,"93,3423423423423","93,5843137254902","85,8333333333333","74,75","93,1338742393509"
15139,2018,1316,5,3,2,0,1,5,"95,55","91,5555555555556", ,89,"93,1666666666667"
15140,2018,1318,5,2,1,0,1,2,"94,695945945946","94,2321428571429","87,0416666666667","88,5833333333333","93,652027027027"
15141,2018,1318,5,2,1,0,1,7,"89,219512195122","88,0769230769231",66,93,"88,4390243902439"
15142,2018,1318,5,2,1,0,1,7,"88,25","90,4285714285714", , ,"89,0526315789474"
15143,2018,1321,5,2,1,1,1,2,"93,6875","92,044776119403",86,81,"92,7440476190476"
15144,2018,1322,5,2,1,1,1,2,"90,7142857142857","91,5",68,81,"89,4390243902439"
15145,2018,1323,5,2,1,1,1,2,"93,2","93,9130434782609", ,"60,5","90,1525423728814"
15146,2018,1325,5,2,1,0,1,2,"98,7647058823529","99,3333333333333", , ,"98,9818181818182"
15147,2018,1326,5,2,1,1,1,2,"97,5833333333333","96,8571428571429",97,99,"97,2794117647059"
15148,2018,1327,5,3,2,0,1,2,"94,1274900398406","93,9965517241379",91,"89,5714285714286","93,8971631205674"
15149,2018,1327,5,3,2,0,1,7,"93,9642857142857","88,75","82,5", ,"91,051724137931"
15150,2018,1327,5,3,2,0,1,7,"93,5526315789474","92,2155172413793",92,"81,1666666666667","92,1165644171779"
15151,2018,1328,5,2,1,0,1,2,"92,9090909090909","94,2073170731707", , ,"93,5352941176471"
15152,2018,1329,5,2,1,0,1,2,"94,9885057471264","93,1304347826087","84,3333333333333",78,"93,88125"
15153,2018,1331,5,2,1,1,1,2,"93,5434782608696","93,4871794871795", , ,"93,5176470588235"
15154,2018,1332,5,2,1,0,1,2,"91,4390243902439","92,0847457627119","80,6666666666667", ,"91,495145631068"
15155,2018,1333,5,2,1,0,1,2,"94,3333333333333","95,1590909090909", , ,"94,7282608695652"
15156,2018,1335,5,2,1,0,1,5,"93,3239436619718","91,9239766081871","81,9473684210526","93,1666666666667","91,9733727810651"
15157,2018,1335,5,2,1,0,1,6,"80,258064516129","78,6153846153846","78,25", ,"79,2837837837838"
15158,2018,1335,5,2,1,0,1,7,"91,4117647058823","89,7826086956522","77,75",79,"89,7411764705882"
15159,2018,1335,5,2,1,0,1,7,"90,7058823529412","84,1818181818182","84,2307692307692",88,"88,0568181818182"
15160,2018,1336,5,2,1,0,1,2,"91,1518987341772","91,2513368983957",91, ,"91,1948356807512"
15161,2018,1337,5,2,1,0,1,2,"88,3611111111111","91,8039215686274", , ,"89,7886178861789"
15162,2018,1338,5,2,1,0,1,2,"87,6826923076923","90,7340425531915",93,73,"89,0295566502463"
15163,2018,1339,5,2,1,0,1,2,"93,6696428571429","93,4936708860759","78,1666666666667",83,"93,0757575757576"
15164,2018,1340,5,2,1,0,1,2,"89,1234567901235","89,6986301369863","81,5","75,6666666666667","88,944099378882"
15165,2018,1341,5,2,1,0,1,2,"92,3220338983051","93,7551020408163","96,5",89,"92,986301369863"
15166,2018,1342,5,2,1,1,1,2,"91,5","91,7647058823529","79,4",89,"90,1395348837209"
15167,2018,1343,5,2,1,1,1,2,"94,7083333333333","96,4705882352941",80,100,"94,5111111111111"
15168,2018,1345,5,2,1,1,1,2,"94,9736842105263","94,1515151515152",98, ,"94,6388888888889"
15169,2018,1346,5,2,1,0,1,2,"91,0869565217391","92,7333333333333", ,89,"91,7012987012987"
15170,2018,1347,5,3,2,0,1,2,"94,3472222222222","93,6737588652482","90,625",96,"93,9285714285714"
15171,2018,1347,5,3,2,0,1,5,"92,5569620253165","90,8333333333333",96,"81,6666666666667","91,3940886699507"
15172,2018,1347,5,3,2,0,1,7,"91,9",90, , ,"91,2666666666667"
15173,2018,1347,5,3,2,0,1,7,"93,8253968253968","92,1195652173913",71,88,"92,5063291139241"
15174,2018,1349,5,3,2,0,1,2,"94,1240310077519","94,5583333333333","72,3333333333333",89,"94,0513833992095"
15175,2018,1350,5,3,2,0,1,2,95,"95,4295774647887",90,86,"95,1735700197239"
15176,2018,1352,5,2,1,0,1,2,"92,2545454545455","91,9256756756757","85,8571428571429","84,25","91,7401812688822"
15177,2018,1353,5,2,1,1,1,2,"91,169014084507","90,3552631578947","81,6363636363636", ,"90,1139240506329"
15178,2018,1354,5,2,1,0,1,5,"92,9407407407407","90,0409836065574","80,1111111111111","61,2857142857143","90,0815602836879"
15179,2018,1354,5,2,1,0,1,7,"92,0377358490566","87,6551724137931",63,55,"89,9461077844311"
15180,2018,1355,5,2,1,1,1,2,"96,0769230769231","95,972972972973", , ,"96,0263157894737"
15181,2018,1356,5,2,1,1,1,2,"97,6153846153846","97,5238095238095",95,"97,3333333333333","97,4615384615385"
15182,2018,1358,5,2,1,1,1,2,"95,1090909090909","95,3265306122449", ,93,"95,1698113207547"
15183,2018,1359,5,2,1,1,1,2,"93,36","93,4912280701754", , ,"93,4299065420561"
15184,2018,1360,5,2,1,0,1,2,"92,25","92,2765957446808","78,5", ,"91,990099009901"
15185,2018,1361,5,3,2,0,1,2,"95,038961038961","95,5116279069767","86,5","96,75","95,1546391752577"
15186,2018,1361,5,3,2,0,1,5,"93,7826086956522","94,46875","93,25", ,"94,1186440677966"
15187,2018,1361,5,3,2,0,1,7,"94,5","93,4545454545455", , ,"94,1034482758621"
15188,2018,1361,5,3,2,0,1,7,89,"89,7142857142857", , ,"89,6666666666667"
15189,2018,1362,5,3,2,0,1,2,"99,3809523809524","99,2142857142857",100,"98,4","99,2558139534884"
15190,2018,1362,5,3,2,0,1,5,"99,1428571428571","99,3333333333333","94,5",94,"98,7037037037037"
15191,2018,1362,5,3,2,0,1,7,"99,3768115942029","99,2727272727273","98,375","99,4","99,2777777777778"
15192,2018,1363,5,2,1,0,1,2,"95,2408376963351","94,6842105263158","81,7",92,"94,1688311688312"
15193,2018,1363,5,2,1,0,1,5,"94,1283783783784","90,990099009901","63,8571428571429","62,5","91,3854961832061"
15194,2018,1363,5,2,1,0,1,7,"93,3529411764706","91,5", , ,"92,4545454545455"
15195,2018,1363,5,2,1,0,1,7,"98,5","90,8867924528302", ,71,"90,8035714285714"
15196,2018,1364,5,2,1,0,1,2,"92,3643410852713","93,5058823529412","89,5","89,3333333333333","92,85303514377"
15197,2018,1364,5,2,1,0,1,5,"92,566265060241","91,9685039370079","83,5","90,3333333333333","92,0976744186047"
15198,2018,1366,5,2,1,0,1,7,"90,04","90,6925925925926","81,2","75,5555555555556","89,1966019417476"
15199,2018,1366,5,2,1,0,1,7,"91,8333333333333","91,25",87, ,"91,2950819672131"
15200,2018,1367,5,2,1,0,1,2,"88,8421052631579","91,1308016877637",82,"87,7058823529412","90,5748299319728"
15201,2018,1367,5,2,1,0,1,5, ,"90,8", , ,"90,8"
15202,2018,1368,5,2,1,0,1,2,93,"92,8732106339468", ,"83,0625","92,272030651341"
15203,2018,1368,5,2,1,0,1,5, ,"91,2954545454545", ,88,"91,0851063829787"
15204,2018,1369,5,2,1,0,1,2,"91,1698113207547","92,2456140350877","82,0588235294118","89,7777777777778","90,7314049586777"
15205,2018,1370,5,2,1,0,1,2,"92,4296296296296","94,0625","85,4444444444444",83,"92,9586206896552"
15206,2018,1370,5,2,1,0,1,5,"92,3076923076923","89,0625","64,25",85,"89,3684210526316"
15207,2018,1371,5,2,1,0,1,2,"94,96","96,0421455938697","93,1111111111111","60,6666666666667","95,2443280977312"
15208,2018,1371,5,2,1,0,1,5,"94,96875","95,7567567567568","86,3333333333333", ,"95,1985815602837"
15209,2018,1377,5,2,1,0,1,2,"90,1119402985075","89,71","76,5333333333333",77,"88,9880952380952"
15210,2018,1378,5,2,1,1,1,2,"93,7563025210084","94,9306930693069", ,"92,5","94,2792792792793"
15211,2018,1384,5,2,1,0,1,2,"95,8869565217391","95,7647058823529","88,8571428571429","91,6666666666667","95,5"
15212,2018,1385,5,2,1,0,1,2,"90,2521739130435","90,0612244897959","52,8333333333333","87,4","88,8342857142857"
15213,2018,1389,5,2,1,1,1,2,"88,7179487179487","85,3684210526316",81,57,"86,5081967213115"
15214,2018,1390,5,2,1,1,1,2,"88,5","90,44", ,45,"88,5694444444444"
15215,2018,1391,5,4,3,0,1,7,"86,5652173913043","86,7380952380952", , ,"86,6769230769231"
15216,2018,1392,5,3,2,0,1,2,"94,4222222222222","93,3513513513514",73,94,"93,6904761904762"
15217,2018,1392,5,3,2,0,1,5,"93,4727272727273","90,9928057553957",88,35,"91,7713004484305"
15218,2018,1393,5,3,2,0,1,2,"94,5341614906832","93,9950495049505",88, ,"94,2"
15219,2018,1393,5,3,2,0,1,5,"93,7472527472527","93,2285714285714", ,89,"93,3731343283582"
15220,2018,1394,5,3,2,0,1,2,"91,9180327868852","90,2972972972973","77,25",94,"90,7864077669903"
15221,2018,1395,5,3,2,0,1,2,"92,8625954198473","93,0823529411765","87,5625","83,5","92,6974522292994"
15222,2018,1395,5,3,2,0,1,5,"92,0982142857143","91,7062937062937","90,6666666666667","84,7","91,5867158671587"
15223,2018,1397,5,3,2,0,1,2,"91,012", ,"85,2222222222222", ,"90,6842767295598"
15224,2018,1397,5,3,2,0,1,7,"92,6319569120287", ,"85,4358974358974", ,"91,748031496063"
15225,2018,1400,5,3,2,0,1,3,"81,4444444444444",81,"58,5",46,"67,7878787878788"
15226,2018,1400,5,3,2,0,1,6,"81,9090909090909","81,5476190476191","69,8181818181818","67,9090909090909","78,2521008403361"
15227,2018,1403,5,4,3,0,1,2,"93,7901234567901","93,9130434782609",94,86,"93,8503401360544"
15228,2018,1403,5,4,3,0,1,5,"91,4821428571429","90,1621621621622","80,5",83,"90,3546511627907"
15229,2018,1404,5,4,3,0,1,2,"95,0242130750605","95,0100250626566",93, ,"95,0147601476015"
15230,2018,1404,5,4,3,0,1,5,"94,3512544802867","94,0610328638498","90,2", ,"94,1851106639839"
15231,2018,1405,5,3,2,0,1,2,"91,2272727272727","92,0325203252033","84,75","88,5454545454545","91,4794816414687"
15232,2018,1405,5,3,2,0,1,5,"92,1888888888889","89,5592105263158","89,8","81,4285714285714","90,2716535433071"
15233,2018,1412,5,4,3,0,1,2,"93,875","94,1711711711712", ,74,"93,9310344827586"
15234,2018,1412,5,4,3,0,1,5,"96,4615384615385","96,3859649122807",96,96,"96,416"
15235,2018,1414,5,2,1,0,1,2,"89,1132075471698","89,58","79,9411764705882","80,3333333333333","88,301724137931"
15236,2018,1414,5,2,1,0,1,3,"94,1666666666667","99,8571428571429","76,25", ,"93,0689655172414"
15237,2018,1414,5,2,1,0,1,5,"90,3720930232558","91,4102564102564","70,75","70,75","89,0777777777778"
15238,2018,1414,5,2,1,0,1,6,"97,5625","94,6666666666667","65,6","47,5","93,4390243902439"
15239,2018,1416,5,2,1,0,1,2,"93,4220183486239","92,8775510204082",84,"91,6","93,0420560747664"
15240,2018,1417,5,2,1,1,1,2,"93,9523809523809","95,7291666666667",93, ,"94,8791208791209"
15241,2018,1418,5,2,1,1,1,2,"97,0769230769231","95,1111111111111", , ,"96,2727272727273"
15242,2018,1419,5,2,1,1,1,2,"94,9393939393939","94,4736842105263", , ,"94,7692307692308"
15243,2018,1421,5,3,2,0,1,2,"92,0992907801418","92,3109243697479","87,5",79,"91,9925373134328"
15244,2018,1421,5,3,2,0,1,5,"93,2","90,719298245614",86,97,"91,9831932773109"
15245,2018,1422,5,2,1,0,1,5,"86,6428571428571","82,3255813953488","64,5454545454545","51,6666666666667","80,3647058823529"
15246,2018,1422,5,2,1,0,1,6,"90,9090909090909","94,34375",88,56,"91,4406779661017"
15247,2018,1422,5,2,1,0,1,7,"82,7","77,1379310344828", , ,"78,5641025641026"
15248,2018,1422,5,2,1,0,1,7,"82,1","71,8181818181818", , ,"78,4516129032258"
15249,2018,1423,5,2,1,0,1,2,"93,6","94,42","72,8",98,"93,1349206349206"
15250,2018,1424,5,2,1,0,1,2,"92,2095238095238","93,4789915966387","89,75",75,"92,5215517241379"
15251,2018,1425,5,2,1,0,1,2,"92,7421875","92,1666666666667",84,"91,6666666666667","92,251968503937"
15252,2018,1425,5,2,1,0,1,5,"92,6666666666667","91,7115384615385","90,6666666666667","87,6666666666667","91,7721518987342"
15253,2018,1425,5,2,1,0,1,7,"91,2","92,875", , ,"91,7826086956522"
15254,2018,1425,5,2,1,0,1,7, ,"89,6756756756757", ,73,"89,2368421052632"
15255,2018,1427,5,2,1,0,1,2,"87,4705882352941","89,1842105263158","33,6666666666667","53,5","85,990990990991"
15256,2018,1430,5,2,1,0,1,2,"95,1866666666667","94,3018867924528", , ,"94,8203125"
15257,2018,1431,5,2,1,0,1,2,"91,8974358974359","91,2168674698795",83,73,"91,3480392156863"
15258,2018,1433,5,2,1,0,1,2,"91,7974683544304","92,5833333333333", , ,"92,0434782608696"
15259,2018,1435,5,2,1,1,1,2,"96,55","94,6590909090909", ,82,"95,4905660377358"
15260,2018,1436,5,3,2,0,1,2,"90,7652733118971","91,8305785123967","86,5714285714286","86,3333333333333","91,1474245115453"
15261,2018,1436,5,3,2,0,1,5,"93,1530054644809","91,5409090909091","90,6","84,6666666666667","92,1970802919708"
15262,2018,1437,5,3,2,0,1,2,"94,5","92,0456273764259", ,"87,9230769230769","91,9556377079482"
15263,2018,1437,5,3,2,0,1,5, ,"90,853982300885", ,"77,8888888888889","90,3574468085106"
15264,2018,1438,5,3,2,0,1,2,92,"91,5344827586207","55,5","65,6666666666667","88,6830985915493"
15265,2018,1440,5,4,3,0,1,2,"90,9818181818182","87,0740740740741", , ,"89,6951219512195"
15266,2018,1442,5,3,2,0,1,2,"91,8939393939394","90,3625","84,3333333333333","77,5","90,9680365296804"
15267,2018,1443,5,5,4,0,1,7,"92,0814479638009","86,8795180722892",72,"60,7272727272727","90,3757961783439"
15268,2018,1444,5,2,1,0,1,2,"89,6269841269841","90,6385542168675","75,7692307692308","53,75","88,5663716814159"
15269,2018,1444,5,2,1,0,1,5,"88,6785714285714","89,056338028169","55,5","48,8","87,2037037037037"
15270,2018,1445,5,2,1,0,1,2,"97,4010989010989","96,2262773722628","67,3333333333333","93,25","96,3130699088146"
15271,2018,1445,5,2,1,0,1,5,"97,9090909090909","95,3958333333333","75,5",77,"95,3561643835616"
15272,2018,1447,5,2,1,0,1,2,"94,2356020942408","95,6610169491525","73,2666666666667","89,8333333333333","94,0077120822622"
15273,2018,1448,5,2,1,1,1,2,"96,2","97,25",88,91,"96,4193548387097"
15274,2018,1449,5,3,2,0,1,2,"89,7904761904762","90,7028571428571","79,6666666666667",86,"90,01269035533"
15275,2018,1449,5,3,2,0,1,7,"92,1666666666667","91,6585365853659", , ,"91,8135593220339"
15276,2018,1449,5,3,2,0,1,7,"90,9342723004695","91,0813008130081","74,4",47,"90,3832853025937"
15277,2018,1450,5,3,2,0,1,2,"93,8870292887029","94,2440677966102","91,1666666666667",88,"94,029520295203"
15278,2018,1450,5,3,2,0,1,5,"94,1692307692308","93,6543209876543",93,"81,5","93,7066666666667"
15279,2018,1453,5,2,1,0,1,2,"91,2485207100592","89,4561403508772","86,7857142857143",56,"89,8240223463687"
15280,2018,1453,5,2,1,0,1,5,"91,4285714285714","90,2925170068027","80,7272727272727",80,"90,1529850746269"
15281,2018,1453,5,2,1,0,1,6,"79,3333333333333","80,6","48,5",31,"77,734693877551"
15282,2018,1454,5,2,1,0,1,2,"89,8684210526316","92,32",55,49,"88,0294117647059"
15283,2018,1455,5,2,1,1,1,2,"88,925","90,0363636363636","56,5",69,"88,7536231884058"
15284,2018,1456,5,2,1,1,1,2,"90,7948717948718","92,4736842105263", , ,"91,6233766233766"
15285,2018,1457,5,2,1,1,1,2,"90,890625","91,4259259259259","85,75", ,"90,9590163934426"
15286,2018,1458,5,2,1,1,1,2,"90,4426229508197","90,0377358490566", , ,"90,2543859649123"
15287,2018,1459,5,2,1,1,1,2,"89,0897435897436","87,3088235294118", ,92,"88,2857142857143"
15288,2018,1460,5,2,1,1,1,2,91,90, , ,"90,7777777777778"
15289,2018,1461,5,2,1,1,1,2,"94,219512195122","95,4285714285714", , ,"94,7763157894737"
15290,2018,1462,5,2,1,1,1,2,"94,6875","95,3913043478261", , ,"95,1025641025641"
15291,2018,1464,5,2,1,0,1,5,"91,3988095238095","88,3861386138614","75,2894736842105","74,9210526315789","87,2578475336323"
15292,2018,1464,5,2,1,0,1,6,"72,3333333333333","80,2857142857143","50,6",65,"72,2105263157895"
15293,2018,1464,5,2,1,0,1,7,"90,4259259259259","86,4285714285714","81,25","57,6666666666667","87,453488372093"
15294,2018,1464,5,2,1,0,1,7,"90,8333333333333","89,390243902439", ,"73,5","89,4166666666667"
15295,2018,1465,5,2,1,0,1,2,"91,6341463414634","91,8125","79,2916666666667","93,375","90,8794117647059"
15296,2018,1466,5,2,1,0,1,2,"94,5024630541872","94,2986111111111","84,5625","82,6666666666667","93,8907103825137"
15297,2018,1467,5,2,1,0,1,2,"91,1732283464567","92,0511363636364","84,75","93,5","91,6173633440514"
15298,2018,1467,5,2,1,0,1,5,"93,9718309859155","92,39",86,"85,3333333333333","92,5737704918033"
15299,2018,1468,5,2,1,0,1,2,"87,9047619047619","88,4912280701754",42,"63,6","86,8402366863905"
15300,2018,1469,5,2,1,0,1,2,"94,5968586387435","94,4413793103448","92,6666666666667",97,"94,5278592375367"
15301,2018,1471,5,2,1,0,1,2,"88,8260869565217","88,1578947368421","80,3333333333333",92,"87,821052631579"
15302,2018,1472,5,2,1,0,1,2,"92,4022988505747","93,390625",90,"64,3333333333333","92,2371794871795"
15303,2018,1473,5,2,1,1,1,2,"93,875","91,8", , ,"92,3928571428571"
15304,2018,1474,5,2,1,0,1,2,"93,112","93,1984126984127","76,4",83,"92,6769230769231"
15305,2018,1475,5,2,1,1,1,2,"95,9444444444444","97,6111111111111","76,6666666666667",98,"95,3"
15306,2018,1478,5,3,2,0,1,2,"94,0444444444445","94,1311475409836",85,"92,5","94,0560747663551"
15307,2018,1478,5,3,2,0,1,5,"94,5","92,247191011236", , ,"93,2229299363057"
15308,2018,1479,5,3,2,0,1,2,"90,3658536585366","90,0967741935484","78,25","90,5","89,6298701298701"
15309,2018,1482,5,3,2,0,1,2,"92,2139037433155","92,0873786407767",89,85,92
15310,2018,1482,5,3,2,0,1,5,"91,2118644067797","89,4146341463415","91,4444444444444","84,1666666666667","89,96699669967"
15311,2018,1483,5,3,2,0,1,2, ,"90,6348547717842", ,18,"90,3347107438017"
15312,2018,1484,5,3,2,0,1,2,"93,6592592592593","93,3177570093458",88, ,"93,503937007874"
15313,2018,1488,5,2,1,0,1,2,"92,8461538461538","92,5402298850575","65,3333333333333",81,"92,404432132964"
15314,2018,1489,5,2,1,0,1,5,"91,4","90,0232558139535","82,4666666666667","53,6666666666667","88,8395721925134"
15315,2018,1489,5,2,1,0,1,7,"85,0454545454545","75,8571428571429", ,86,"80,6818181818182"
15316,2018,1490,5,2,1,1,1,2,"94,2463768115942","93,4",83,97,"93,7121212121212"
15317,2018,1490,5,2,1,1,1,5,94,"96,6666666666667",99,61,"93,4473684210526"
15318,2018,1490,5,2,1,1,1,7,"98,0689655172414","90,0833333333333",51, ,"94,6666666666667"
15319,2018,1491,5,2,1,0,1,2,"94,4545454545455","96,7307692307692",84,"89,6666666666667","94,9677419354839"
15320,2018,1493,5,2,1,1,1,2,"95,1","96,75",84, ,"95,5135135135135"
15321,2018,1495,5,2,1,1,1,2,"91,6666666666667",98, , ,"94,2"
15322,2018,1496,5,2,1,1,1,2,"94,78125","94,8333333333333", , ,"94,8088235294118"
15323,2018,1498,5,2,1,1,1,2,"95,6176470588235",96,90, ,"95,5689655172414"
15324,2018,1500,5,3,2,0,1,2,"93,1552511415525","93,2826086956522","83,4","81,75","92,8076923076923"
15325,2018,1500,5,3,2,0,1,5,"92,8101265822785","91,7340425531915","84,8571428571429","79,3333333333333","90,929648241206"
15326,2018,1500,5,3,2,0,1,7,"91,0909090909091","86,7380952380952", , ,"88,234375"
15327,2018,1502,5,1,1,0,1,7,"86,4259259259259","84,8964757709251","64,6470588235294","55,0714285714286","84,5673671199011"
15328,2018,1502,5,1,1,0,1,8,"76,2692307692308","81,3125",49, ,"77,5116279069767"
15329,2018,1502,5,1,1,0,1,7,"86,3","89,3","63,875", ,"85,0816326530612"
15330,2018,1502,5,1,1,0,1,7,"86,7142857142857","88,8918918918919", ,81,"88,3777777777778"
15331,2018,1503,5,5,4,0,1,5,"89,63125","85,1320754716981","81,6",61,"88,4509466437177"
15332,2018,1503,5,5,4,0,1,7,"90,6051587301587","88,5","72,7647058823529", ,"89,88"
15333,2018,1504,5,1,1,0,1,5,"90,3","90,3818181818182",57, ,"89,4935064935065"
15334,2018,1504,5,1,1,0,1,6,"94,8","96,5909090909091","90,375","83,6666666666667","93,5686274509804"
15335,2018,1504,5,1,1,0,1,7,"95,0810810810811","92,1041666666667","58,3333333333333", ,"92,2045454545455"
15336,2018,1504,5,1,1,0,1,8, ,100, , ,100
15337,2018,1504,5,1,1,0,1,7,"91,3900414937759","93,550918196995","78,8333333333333","76,3636363636364","92,6196032672112"
15338,2018,1504,5,1,1,0,1,8,"93,1111111111111","97,0416666666667","92,75","86,2857142857143","94,1363636363636"
15339,2018,1506,5,1,1,0,1,2,"89,7735849056604","83,4285714285714","73,1","71,2","85,3595505617977"
15340,2018,1507,5,1,1,0,1,3,"94,0819672131148",96,"87,9259259259259", ,"92,3186813186813"
